id,attn1,attn2,practice_sim_1,practice_sim_2,practice_sim_3,practice_sim_4,pair,rating_num,order,q1,q2,q1_program,q2_program,q1_standard,q2_standard,similarity,dist_tree,sim_text,sim_text_standard,intersecting_functions12,intersecting_functions21,intersecting_arguments12,intersecting_arguments21,intersecting_all12,intersecting_all21
6,1,1,1,1,5,3,45,7,12,How many monsters have a plural amount of legs?,Does the red monster have a circle head?,(++ (map (lambda x0 (> (legs x0) 1)) (set b r p))),(== (shape r) Circle),How many monsters have more than one leg?,Does the red monster have a circle head?,1,12,0.46755433082580566,0.48772740364074707,0,0,0.5,0.25,0.25,0.1111111111111111
6,1,1,1,1,5,3,53,8,12,What is total number of legs between the blue and purple monster?,What shape is the purple monster's head?,(+ (legs b) (legs p)),(shape p),How many legs do the blue and purple monsters have combined?,What shape is the purple monster's head?,2,4,0.6290021538734436,0.613262414932251,0,0,1,0.5,0.5,0.25
6,1,1,1,1,5,3,99,9,21,How many legs does the red monster have?,Does the red monster have the same number of legs as the blue monster?,(legs r),(== (legs r) (legs b)),How many legs does the red monster have?,Does the red monster have the same number of legs as the blue monster?,4,3,0.8692526817321777,0.8692526817321777,0.5,1,0.5,1,0.5,1
6,1,1,1,1,5,3,42,10,12,What is the shape of the red monster's head?,Does the purple monster have two feet?,(shape r),(== (legs p) 2),What shape is the red monster's head?,Does the purple monster have two legs?,2,3,0.5274088382720947,0.5775747895240784,0,0,0,0,0,0
6,1,1,1,1,5,3,80,11,12,How many monsters have round heads?,Is the red monster the same as the purple monster with two legs and a square head?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(and (== (legs r) 2) (== (shape r) Square)),How many monsters have a circle head?,Does the red monster have two legs and a square head?,1,11,0.5780537128448486,0.6416802406311035,0.5,0.4,0.3333333333333333,0.25,0.42857142857142855,0.3333333333333333
6,1,1,1,1,5,3,100,12,12,Does the purple monster have two legs?,What shape is the red monsters head?,(== (legs p) 2),(shape r),Does the purple monster have two legs?,What shape is the red monster's head?,1,3,0.5241290926933289,0.5775747895240784,0,0,0,0,0,0
6,1,1,1,1,5,3,32,13,12,How many legs do they have combined?,Is the purple monster's head the same shape as the blue's head?,(++ (map (lambda x0 (legs x0)) (set b r p))),(== (shape p) (shape b)),How many legs do all the monsters have combined together?,Is the purple monster's head the same shape as the blue monster's head?,1,9,0.1901092678308487,0.4646107256412506,0,0,1,0.6666666666666666,0.5,0.2857142857142857
6,1,1,1,1,5,3,62,14,12,How many have square heads?,Does the red or blue monster also have a square head?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(or (== (shape r) Square) (== (shape b) Square)),How many monsters have a square head?,Does either the red monster or the blue monster have a square head?,4,9,0.6415953040122986,0.8095049858093262,0.6666666666666666,0.4,1,0.75,0.8333333333333334,0.5555555555555556
6,1,1,1,1,5,3,5,15,21,What's the blue monster head shape?,How many monsters have square heads?,(shape b),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),What shape is the blue monster's head?,How many monsters have a square head?,3,11,0.6543617248535156,0.7162408232688904,0.2,1,0.25,1,0.2222222222222222,1
7,1,1,3,2,5,4,65,1,12,How many monsters have a circle head?,How many legs does the purple monster have?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(legs p),How many monsters have a circle head?,How many legs does the purple monster have?,2,11,0.6032723188400269,0.6032723188400269,0,0,1,0.25,0.5,0.1111111111111111
7,1,1,3,2,5,4,18,2,21,How many monsters have three legs?,Do all monsters with three legs have square heads?,(++ (map (lambda x0 (== (legs x0) 3)) (set b r p))),(all (map (lambda x0 (== (shape x0) Square)) (legsObjects 3))),How many monsters have three legs?,Do all the three-legged monsters have a square head?,4,7,0.8055595755577087,0.7791336178779602,0.4,0.4,0.5,0.25,0.42857142857142855,0.3333333333333333
7,1,1,3,2,5,4,11,3,12,What shape is the blue monster's head?,How many monsters have two legs?,(shape b),(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),What shape is the blue monster's head?,How many monsters have two legs?,2,11,0.5451770424842834,0.5451770424842834,0,0,0.25,1,0.1111111111111111,0.5
7,1,1,3,2,5,4,75,4,12,Do the red and blue monsters have the same shape of the head?,Do any of the monsters have three legs?,(== (shape r) (shape b)),(any (map (lambda x0 (== (legs x0) 3)) (set b r p))),Is the red monster's head the same shape as the blue monster's head?,Do any of the monsters have three legs?,2,11,0.5757028460502625,0.5216038823127747,0.2,0.5,0.5,1,0.3333333333333333,0.75
7,1,1,3,2,5,4,88,5,21,What is the shape of the red monster's head?,Does the red monster have three legs?,(shape r),(== (legs r) 3),What shape is the red monster's head?,Does the red monster have three legs?,4,3,0.6911848187446594,0.705772876739502,0,0,0.5,1,0.25,0.5
7,1,1,3,2,5,4,85,6,12,Does the blue monster have the same amount of legs as the purple and red monster?,Do the blue and red look the same?,(=== (map (lambda x0 (legs x0)) (set b r p))),(and (== (legs b) (legs r)) (== (shape b) (shape r))),Do all the monsters have the same number of legs?,Does the blue monster have the same number of legs and head shape as the red monster?,4,10,0.5764070749282837,0.7854431867599487,0.25,0.25,1,0.6666666666666666,0.5,0.42857142857142855
7,1,1,3,2,5,4,59,7,21,What shape is the red monster's head?,Do the red and blue monsters have the same head shape as the purple monster?,(shape r),(=== (map (lambda x0 (shape x0)) (set b r p))),What shape is the red monster's head?,Do all the monsters have the same head shape?,4,9,0.7674791216850281,0.711654543876648,0.25,1,0.3333333333333333,1,0.2857142857142857,1
7,1,1,3,2,5,4,78,8,21,Do the monster's share the same number of legs?,How many monsters have a circle head?,(=== (map (lambda x0 (legs x0)) (set b r p))),(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),Do all the monsters have the same number of legs?,How many monsters have a circle head?,2,4,0.5886440277099609,0.6358267068862915,0.4,0.5,0.75,1,0.5555555555555556,0.7142857142857143
7,1,1,3,2,5,4,36,9,21,Do they both have circle heads?,Do all the monsters have a circle head?,(and (== (shape b) Circle) (== (shape r) Circle)),(all (map (lambda x0 (== (shape x0) Circle)) (set b r p))),Do the blue monster and the red monster both have a circle head?,Do all the monsters have a circle head?,5,9,0.7403696179389954,0.8517022132873535,0.4,0.6666666666666666,0.75,1,0.5555555555555556,0.8333333333333334
7,1,1,3,2,5,4,100,10,21,Does the purple monster have two legs?,What shape is the red monsters head?,(== (legs p) 2),(shape r),Does the purple monster have two legs?,What shape is the red monster's head?,2,3,0.5241290926933289,0.5775747895240784,0,0,0,0,0,0
7,1,1,3,2,5,4,71,11,21,Are the purple and blue monsters head the same shape?,Is the blue monsters head the same shape as the purple monster's head?,(== (shape p) (shape b)),(== (shape b) (shape p)),Is the purple monster's head the same shape as the blue monster's head?,Is the blue monster's head the same shape as the purple monster's head?,5,0,0.9692419767379761,0.9957899451255798,1,1,1,1,1,1
7,1,1,3,2,5,4,67,12,12,Is the purple monsters head a circle?,How many monsters in the box have three legs?,(== (shape p) Circle),(++ (map (lambda x0 (== (legs x0) 3)) (set b r p))),Does the purple monster have a circle head?,How many monsters have three legs?,2,11,0.5023682713508606,0.5015089511871338,0.2,0.5,0.25,0.5,0.2222222222222222,0.5
7,1,1,3,2,5,4,41,13,21,How many monsters have circle heads?,How many square heads are there?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),How many monsters have a circle head?,How many monsters have a square head?,6,0,0.6192860007286072,0.8565942645072937,1,1,0.75,0.75,0.8888888888888888,0.8888888888888888
7,1,1,3,2,5,4,90,14,21,How many legs of the purple monster?,How many legs are there combined together?,(legs p),(++ (map (lambda x0 (legs x0)) (set b r p))),How many legs does the purple monster have?,How many legs do all the monsters have combined together?,4,9,0.5487168431282043,0.7946264743804932,0.25,1,0.3333333333333333,1,0.2857142857142857,1
7,1,1,3,2,5,4,42,15,12,What is the shape of the red monster's head?,Does the purple monster have two feet?,(shape r),(== (legs p) 2),What shape is the red monster's head?,Does the purple monster have two legs?,2,3,0.5274088382720947,0.5775747895240784,0,0,0,0,0,0
8,1,1,1,1,3,2,52,1,12,How many legs does the purple monster have?,Do the red and blue monster's have the same shape head as the purple monster?,(legs p),(=== (map (lambda x0 (shape x0)) (set b r p))),How many legs does the purple monster have?,Do all the monsters have the same head shape?,1,9,0.5989721417427063,0.46998822689056396,0,0,0.3333333333333333,1,0.14285714285714285,0.5
8,1,1,1,1,3,2,33,2,21,How many monsters have the same number of legs as the purple monster?,Does the red monster have one leg?,(++ (map (lambda x0 (== (legs x0) (legs p))) (set b r p))),(== (legs r) 1),How many monsters have the same number of legs as the purple monster?,Does the red monster have one leg?,1,11,0.7233180403709412,0.7233180403709412,1,0.4,0.5,0.3333333333333333,0.75,0.375
8,1,1,1,1,3,2,70,3,12,Does the purple monster have a square head?,Is the purple monster one leg?,(== (shape p) Square),(== (legs p) 1),Does the purple monster have a square head?,Does the purple monster have one leg?,2,2,0.6627398729324341,0.7064086198806763,0.5,0.5,0.5,0.5,0.5,0.5
8,1,1,1,1,3,2,73,4,12,Does the red monster have the same head as the purple monster?,How many monsters have one leg?,(== (shape r) (shape p)),(++ (map (lambda x0 (== (legs x0) 1)) (set b r p))),Is the red monster's head the same shape as the purple monster's head?,How many monsters have one leg?,1,11,0.48300307989120483,0.4628910720348358,0.2,0.5,0.5,1,0.3333333333333333,0.75
8,1,1,1,1,3,2,21,5,21,How many legs are there total?,How many monsters have a square head?,(++ (map (lambda x0 (legs x0)) (set b r p))),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),How many legs do all the monsters have combined together?,How many monsters have a square head?,2,3,0.363623708486557,0.6724658012390137,0.6,0.75,0.75,1,0.6666666666666666,0.8571428571428571
8,1,1,1,1,3,2,55,6,21,How many monsters have circle heads?,Does the red monster have a square head and the purple monster a circle head?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(and (== (shape r) Square) (== (shape p) Circle)),How many monsters have a circle head?,Does the red monster have a square head and the purple monster have a circle head?,1,9,0.751230001449585,0.7654837965965271,0.6666666666666666,0.4,0.75,0.75,0.7142857142857143,0.5555555555555556
8,1,1,1,1,3,2,49,7,12,How many square heads?,What shape is the red monster's head?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(shape r),How many monsters have a square head?,What shape is the red monster's head?,2,11,0.4723742604255676,0.7074099779129028,1,0.2,1,0.25,1,0.2222222222222222
8,1,1,1,1,3,2,37,8,12,Do the blue and purple monsters have more than one leg?,Does the purple monster have three legs?,(and (> (legs b) 1) (> (legs p) 1)),(== (legs p) 3),Do the blue monster and the purple monster both have more than one leg?,Does the purple monster have three legs?,2,6,0.8285225629806519,0.8423173427581787,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333
8,1,1,1,1,3,2,16,9,21,How many monsters have square heads?,Do all the monsters have the same amount of legs?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(=== (map (lambda x0 (legs x0)) (set b r p))),How many monsters have a square head?,Do all the monsters have the same number of legs?,2,4,0.6257220506668091,0.6630567908287048,0.5,0.4,1,0.75,0.7142857142857143,0.5555555555555556
8,1,1,1,1,3,2,98,10,12,How many monsters have a circle head with more than one leg?,Does the red monster have three legs?,(++ (map (lambda x0 (and (> (legs x0) 1) (== (shape x0) Circle))) (set b r p))),(== (legs r) 3),How many monsters have more than one leg and a circle head?,Does the red monster have three legs?,1,15,0.7038872241973877,0.7188488841056824,1,0.25,0.5,0.2,0.75,0.23076923076923078
8,1,1,1,1,3,2,40,11,12,How many monsters have one or two legs?,How many square head monsters are there?,(++ (map (lambda x0 (or (== (legs x0) 1) (== (legs x0) 2))) (set b r p))),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),How many monsters have one or two legs?,How many monsters have a square head?,1,7,0.7089229822158813,0.7505367994308472,0.8,0.6666666666666666,0.75,0.6,0.7777777777777778,0.6363636363636364
8,1,1,1,1,3,2,71,12,12,Are the purple and blue monsters head the same shape?,Is the blue monsters head the same shape as the purple monster's head?,(== (shape p) (shape b)),(== (shape b) (shape p)),Is the purple monster's head the same shape as the blue monster's head?,Is the blue monster's head the same shape as the purple monster's head?,6,0,0.9692419767379761,0.9957899451255798,1,1,1,1,1,1
8,1,1,1,1,3,2,22,13,12,How many legs are in the box?,How many legs does the purple monster have?,(++ (map (lambda x0 (legs x0)) (set b r p))),(legs p),How many legs do all the monsters have combined together?,How many legs does the purple monster have?,2,9,0.6096062064170837,0.7946264743804932,1,0.25,1,0.3333333333333333,1,0.2857142857142857
8,1,1,1,1,3,2,53,14,12,What is total number of legs between the blue and purple monster?,What shape is the purple monster's head?,(+ (legs b) (legs p)),(shape p),How many legs do the blue and purple monsters have combined?,What shape is the purple monster's head?,1,4,0.6290021538734436,0.613262414932251,0,0,1,0.5,0.5,0.25
8,1,1,1,1,3,2,51,15,12,What is the shape of the red monster's head?,Does the purple monster have the same legs and head as the red monster?,(shape r),(and (== (legs p) (legs r)) (== (shape p) (shape r))),What shape is the red monster's head?,Does the purple monster have the same number of legs and head shape as the red monster?,1,9,0.732853889465332,0.7585862278938293,0.25,1,0.5,1,0.3333333333333333,1
10,1,1,2,2,5,4,53,1,12,What is total number of legs between the blue and purple monster?,What shape is the purple monster's head?,(+ (legs b) (legs p)),(shape p),How many legs do the blue and purple monsters have combined?,What shape is the purple monster's head?,2,4,0.6290021538734436,0.613262414932251,0,0,1,0.5,0.5,0.25
10,1,1,2,2,5,4,90,2,21,How many legs of the purple monster?,How many legs are there combined together?,(legs p),(++ (map (lambda x0 (legs x0)) (set b r p))),How many legs does the purple monster have?,How many legs do all the monsters have combined together?,4,9,0.5487168431282043,0.7946264743804932,0.25,1,0.3333333333333333,1,0.2857142857142857,1
10,1,1,2,2,5,4,83,3,21,How many monsters have two legs?,Are the red and purple the same head shape?,(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),(== (shape r) (shape p)),How many monsters have two legs?,Is the red monster's head the same shape as the purple monster's head?,2,11,0.2602037191390991,0.4900911748409271,0.5,0.2,1,0.5,0.75,0.3333333333333333
