id,trial,AgeGroup,age_yr,age_mo,n_attempts_color,n_attempts_head,n_attempts_legs,trial_index,hint_a,hint_b,hint_c,r_shape,r_legs,b_shape,b_legs,p_shape,p_legs,question,question_program,question_abstracted_idealized,EIG,entropy,notes,question_standard
1134,4,Kids,8,103,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,Does the purple monster have three legs?,(== (legs p) 3),(== (legs c) n),0.9182958340544896,1.584962500721156,NA,Does the purple monster have three legs?
1136,1,Kids,9,112,3,2,3,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,Is it the same shape as a human head or emoji?,(== (shape r) Circle),(== (shape c) s),1,1,NA,Does the red monster have a circle head?
1136,2,Kids,9,112,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Does it have straight sides?,NA,NA,NA,2.584962500721156,ambiguous,NA
1136,3,Kids,9,112,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,Does it have no straight sides?,NA,NA,NA,3,ambiguous,NA
1136,4,Kids,9,112,3,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,Is it human head and legs?,NA,NA,NA,5.169925001442311,ambiguous,NA
1137,1,Kids,7,89,3,2,4,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Three legs,NA,NA,NA,2.584962500721156,invalid,NA
1137,2,Kids,7,89,3,2,4,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,One legs two leg three legs,NA,NA,NA,4.754887502163473,invalid,NA
1137,3,Kids,7,89,3,2,4,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,Two legs two square heads and one circle head,NA,NA,NA,4.584962500721156,invalid,NA
1137,4,Kids,7,89,3,2,4,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,Circle head,NA,NA,NA,1,invalid,NA
1139,1,Kids,8,97,3,2,5,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,What shape is the red monster's head?,(shape r),(shape c),1,2.584962500721156,NA,What shape is the red monster's head?
1139,2,Kids,8,97,3,2,5,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,can you tell me how are all of the monsters?,NA,NA,NA,6.1699250014423175,invalid,NA
1139,3,Kids,8,97,3,2,5,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,how old is the red monster,NA,NA,NA,3.584962500721156,invalid,NA
1139,4,Kids,8,97,3,2,5,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,NA,NA,NA,NA,5.169925001442311,skipped,NA
1140,1,Kids,7,84,3,2,3,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,"What shape is the red monster's head shape, is it a circle or a square?",(shape r),(shape c),1,1,NA,What shape is the red monster's head?
1140,2,Kids,7,84,3,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,NA,NA,NA,NA,2,skipped,NA
1140,3,Kids,7,84,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,NA,NA,NA,NA,3.584962500721156,skipped,NA
1140,4,Kids,7,84,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,"What is the blue monster's legs, is it one or two or three?",(legs b),(legs c),1.584962500721156,3.169925001442312,NA,How many legs does the blue monster have?
1141,1,Kids,8,100,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,Does any of them have two legs?,(any (map (lambda x0 (== (legs x0) 2)) (set b r p))),(any (map (lambda x0 (== (legs x0) n)) (set b r p))),0.991076059838222,4.169925001442313,NA,Do any of the monsters have two legs?
1141,2,Kids,8,100,3,2,3,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,What shape is the red monster's head?,(shape r),(shape c),1,1,NA,What shape is the red monster's head?
1141,3,Kids,8,100,3,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,NA,NA,NA,NA,5.169925001442311,skipped,NA
1141,4,Kids,8,100,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,How many monsters have two legs?,(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),(++ (map (lambda x0 (== (legs x0) n)) (set b r p))),1.3921472236645345,3.169925001442312,NA,How many monsters have two legs?
1143,1,Kids,8,97,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,How many monsters have two legs?,(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),(++ (map (lambda x0 (== (legs x0) n)) (set b r p))),1.6982458350160314,4.754887502163473,NA,How many monsters have two legs?
1143,2,Kids,8,97,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,How many of their heads are circle?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1.811278124459133,6.1699250014423175,NA,How many monsters have a circle head?
1143,3,Kids,8,97,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,How many monsters have one leg?,(++ (map (lambda x0 (== (legs x0) 1)) (set b r p))),(++ (map (lambda x0 (== (legs x0) n)) (set b r p))),1.3921472236645345,4.169925001442313,NA,How many monsters have one leg?
1143,4,Kids,8,97,3,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,Does the red monster have a circle head?,(== (shape r) Circle),(== (shape c) s),0.9999999999999997,5.169925001442311,NA,Does the red monster have a circle head?
1146,1,Kids,5,69,3,3,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,what are reds' [inaudible]?,NA,NA,NA,4.754887502163473,bad audio,NA
1146,2,Kids,5,69,3,3,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,what are purple's head and feet?,NA,NA,NA,4.169925001442313,invalid,NA
1146,3,Kids,5,69,3,3,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,what are blue's head and purple's head?,NA,NA,NA,3.584962500721156,invalid,NA
1146,4,Kids,5,69,3,3,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,what are blue's head and what are red's feet?,NA,NA,NA,6.1699250014423175,invalid,NA
1147,1,Kids,9,114,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,What is your favorite animal?,NA,NA,NA,4.169925001442313,invalid,NA
1147,2,Kids,9,114,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,NA,NA,NA,NA,1.584962500721156,skipped,NA
1147,3,Kids,9,114,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,I think the purple monster has one leg,NA,NA,NA,4.754887502163473,invalid,NA
1147,4,Kids,9,114,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,I think the blue and purple monster have two legs,NA,NA,NA,3.169925001442312,invalid,NA
1149,1,Kids,9,113,3,2,3,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,Does the red monster have the same shape head as the blue monster?,(== (shape r) (shape b)),(== (shape c) (shape c)),1,1,NA,Is the red monster's head the same shape as the blue monster's head?
1149,2,Kids,9,113,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Is the red monster the same as the purple monster with two legs and a square head?,(and (== (legs r) 2) (== (shape r) Square)),(and (== (legs c) n) (== (shape c) s)),0.6500224216483543,2.584962500721156,NA,Does the red monster have two legs and a square head?
1149,3,Kids,9,113,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,How many legs does each monster have?,NA,NA,NA,4.754887502163473,invalid,NA
1149,4,Kids,9,113,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,Does the blue monster and the purple monster have the same amount of feet?,(== (legs b) (legs p)),(== (legs c) (legs c)),0.9182958340544896,3.169925001442312,NA,Does the blue monster have the same number of legs as the purple monster?
1151,1,Kids,10,124,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,Do the square headed monsters have less than three legs?,(all (map (lambda x0 (< (legs x0) 3)) (shapeObjects Square))),(all (map (lambda x0 (< (legs x0) n)) (shapeObjects s))),0.9910760598382218,4.754887502163473,NA,Do all the square-headed monsters have less than three legs?
1151,2,Kids,10,124,3,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,Does the two legged monster have a square head?,NA,NA,NA,5.169925001442311,ambiguous,NA
1151,3,Kids,10,124,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,Do the square headed monsters have more than one leg?,(all (map (lambda x0 (> (legs x0) 1)) (shapeObjects Square))),(all (map (lambda x0 (> (legs x0) n)) (shapeObjects s))),0.6500224216483539,4.169925001442313,NA,Do all the square-headed monsters have more than one leg?
1151,4,Kids,10,124,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,How many square headed monsters are there with less than three legs?,(++ (map (lambda x0 (< (legs x0) 3)) (shapeObjects Square))),(++ (map (lambda x0 (< (legs x0) n)) (shapeObjects s))),1.4591479170272446,4.584962500721156,NA,How many square-headed monsters have less than three legs?
1152,1,Kids,6,77,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,Does the purple monster have round head?,(== (shape p) Circle),(== (shape c) s),0.9999999999999998,4.584962500721156,NA,Does the purple monster have a circle head?
1152,2,Kids,6,77,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,Does the purple monster have a square head?,(== (shape p) Square),(== (shape c) s),0.9999999999999999,6.1699250014423175,NA,Does the purple monster have a square head?
1152,3,Kids,6,77,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,Does the purple monster have two legs?,(== (legs p) 2),(== (legs c) n),0.9182958340544896,1.584962500721156,NA,Does the purple monster have two legs?
1152,4,Kids,6,77,3,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,Does the purple monster have three legs?,(== (legs p) 3),(== (legs c) n),0.9182958340544897,6.754887502163456,NA,Does the purple monster have three legs?
1153,1,Kids,10,130,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,How many square heads are there?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1,2.584962500721156,NA,How many monsters have a square head?
1153,2,Kids,10,130,3,2,3,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,NA,NA,NA,NA,1,skipped,NA
1153,3,Kids,10,130,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,How many square heads are there?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1.5,3.584962500721156,NA,How many monsters have a square head?
1153,4,Kids,10,130,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,How many square heads are there?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1.811278124459133,3,NA,How many monsters have a square head?
1154,1,Kids,10,121,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,How many monsters have circle heads?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1.811278124459133,3,NA,How many monsters have a circle head?
1154,2,Kids,10,121,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,How many monsters have three legs?,(++ (map (lambda x0 (== (legs x0) 3)) (set b r p))),(++ (map (lambda x0 (== (legs x0) n)) (set b r p))),1.3921472236645345,3.169925001442312,NA,How many monsters have three legs?
1154,3,Kids,10,121,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,How many monsters have circle heads?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1.5,3.584962500721156,NA,How many monsters have a circle head?
1154,4,Kids,10,121,3,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,How many monsters have square heads?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1.5,2,NA,How many monsters have a square head?
1157,1,Kids,10,123,3,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,How many monsters have a circle head?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1.5,2,NA,How many monsters have a circle head?
1157,2,Kids,10,123,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,How many monsters have three legs?,(++ (map (lambda x0 (== (legs x0) 3)) (set b r p))),(++ (map (lambda x0 (== (legs x0) n)) (set b r p))),0.9182958340544896,2.584962500721156,NA,How many monsters have three legs?
1157,3,Kids,10,123,3,2,3,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,How many monsters have a square head?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1,1,NA,How many monsters have a square head?
1157,4,Kids,10,123,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,How many monsters have a square head?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1.811278124459133,6.1699250014423175,NA,How many monsters have a square head?
1158,1,Kids,9,111,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,blue?,NA,NA,NA,4.754887502163473,invalid,NA
1158,2,Kids,9,111,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,I don't know,NA,NA,NA,4.169925001442313,skipped,NA
1158,3,Kids,9,111,3,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,Does the blue monster have a square head?,(== (shape b) Square),(== (shape c) s),1,2,NA,Does the blue monster have a square head?
1158,4,Kids,9,111,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,Does the red one have a circle head?,(== (shape r) Circle),(== (shape c) s),1,3,NA,Does the red monster have a circle head?
1159,1,Kids,10,127,3,2,4,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,Does the blue monster have the same shape head as the purple monster?,(== (shape b) (shape p)),(== (shape c) (shape c)),0.9999999999999997,5.169925001442311,NA,Is the blue monster's head the same shape as the purple monster's head?
1159,2,Kids,10,127,3,2,4,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,How many legs does the blue monster have?,(legs b),(legs c),1.584962500721156,4.754887502163473,NA,How many legs does the blue monster have?
1159,3,Kids,10,127,3,2,4,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,Does the purple monster have a square head?,(== (shape p) Square),(== (shape c) s),0.9999999999999999,4.169925001442313,NA,Does the purple monster have a square head?
1159,4,Kids,10,127,3,2,4,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,Does the blue monster and the purple monster have the same number of legs?,(== (legs b) (legs p)),(== (legs c) (legs c)),0.9182958340544896,3.169925001442312,NA,Does the blue monster have the same number of legs as the purple monster?
1162,1,Kids,9,116,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,How many have squares as heads?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1.811278124459133,6.1699250014423175,NA,How many monsters have a square head?
1162,2,Kids,9,116,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,how many legs do they have?,NA,NA,NA,4.169925001442313,ambiguous,NA
1162,3,Kids,9,116,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,How many have how many have circle as their head?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1.811278124459133,4.584962500721156,NA,How many monsters have a circle head?
1162,4,Kids,9,116,3,2,3,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,Does the red have a circle head?,(== (shape r) Circle),(== (shape c) s),1,1,NA,Does the red monster have a circle head?
1163,1,Kids,10,123,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,How many legs does the red monster have?,(legs r),(legs c),1.584962500721156,3.584962500721156,NA,How many legs does the red monster have?
1163,2,Kids,10,123,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,How many monsters have three legs?,(++ (map (lambda x0 (== (legs x0) 3)) (set b r p))),(++ (map (lambda x0 (== (legs x0) n)) (set b r p))),1.6982458350160314,4.754887502163473,NA,How many monsters have three legs?
1163,3,Kids,10,123,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,How many monsters have one leg?,(++ (map (lambda x0 (== (legs x0) 1)) (set b r p))),(++ (map (lambda x0 (== (legs x0) n)) (set b r p))),1.3921472236645345,3.169925001442312,NA,How many monsters have one leg?
1163,4,Kids,10,123,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,How many legs does the purple monster have?,(legs p),(legs c),1.584962500721156,1.584962500721156,NA,How many legs does the purple monster have?
1164,1,Kids,9,116,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,Do all of the monsters have the same amount of legs?,(=== (map (lambda x0 (legs x0)) (set b r p))),(=== (map (lambda x0 (legs x0)) (set b r p))),0.5032583347756454,4.169925001442313,NA,Do all the monsters have the same number of legs?
1164,2,Kids,9,116,3,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,Do all the monsters have the same shaped head?,(=== (map (lambda x0 (shape x0)) (set b r p))),(=== (map (lambda x0 (shape x0)) (set b r p))),0.8112781244591324,6.754887502163456,NA,Do all the monsters have the same head shape?
1164,3,Kids,9,116,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,Does the purple monster have the same amount of legs than the blue monster and the red monster?,(=== (map (lambda x0 (legs x0)) (set b r p))),(=== (map (lambda x0 (legs x0)) (set b r p))),0.9182958340544896,1.584962500721156,NA,Do all the monsters have the same number of legs?
1164,4,Kids,9,116,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,Do all the monsters have a square head?,(all (map (lambda x0 (== (shape x0) Square)) (set b r p))),(all (map (lambda x0 (== (shape x0) s)) (set b r p))),0.5435644431995964,3,NA,Do all the monsters have a square head?
1165,1,Kids,6,79,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,I think... is the purple one with three legs?,(== (legs p) 3),(== (legs c) n),-1.6017132519074597e-15,4.584962500721156,NA,Does the purple monster have three legs?
1165,2,Kids,6,79,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,I think... does the red one have three legs?,(== (legs r) 3),(== (legs c) n),0.9182958340544893,4.169925001442313,NA,Does the red monster have three legs?
1165,3,Kids,6,79,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,Does the purple monster have a circle head?,(== (shape p) Circle),(== (shape c) s),1,3.584962500721156,NA,Does the purple monster have a circle head?
1165,4,Kids,6,79,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Does the red monster have three legs?,(== (legs r) 3),(== (legs c) n),0.9182958340544896,2.584962500721156,NA,Does the red monster have three legs?
1166,1,Kids,9,115,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,One leg was red and two with two legs was red the blue one has not been added no actually has the red one has two legs.,NA,NA,NA,4.169925001442313,invalid,NA
1166,2,Kids,9,115,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,why are all the monsters' heads square?,NA,NA,NA,1.584962500721156,invalid,NA
1166,3,Kids,9,115,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,the red one has two legs? I think,(== (legs r) 2),(== (legs c) n),0.9182958340544896,3.584962500721156,NA,Does the red monster have two legs?
1166,4,Kids,9,115,3,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,What are the legs of the monsters?,NA,NA,NA,5.169925001442311,invalid,NA
1167,1,Kids,8,96,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,NA,NA,NA,NA,3.584962500721156,skipped,NA
1167,2,Kids,8,96,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,Do two of them have the same number of legs?,(== (setSize (unique (map (lambda x0 (legs x0)) (set b r p)))) 2),(== (setSize (unique (map (lambda x0 (legs x0)) (set b r p)))) n),0.9182958340544889,4.754887502163473,NA,Do two of the monsters have the same number of legs?
1167,3,Kids,8,96,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,Is the purple monster's head the same shape as the blue monster's head?,(== (shape p) (shape b)),(== (shape c) (shape c)),0.9999999999999999,4.169925001442313,NA,Is the purple monster's head the same shape as the blue monster's head?
1167,4,Kids,8,96,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,Do they both have the same number of legs?,NA,NA,NA,3.169925001442312,ambiguous,NA
1168,1,Kids,5,66,3,2,3,4,r_cir_0,p_cir_0,b_0_0,2,-1,-1,-1,2,-1,Does any of the monsters have one leg?,(any (map (lambda x0 (== (legs x0) 1)) (set b r p))),(any (map (lambda x0 (== (legs x0) n)) (set b r p))),0.8767162889994637,5.75488750216347,NA,Do any of the monsters have one leg?
1168,2,Kids,5,66,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,Does any of them have square heads?,(any (map (lambda x0 (== (shape x0) Square)) (set b r p))),(any (map (lambda x0 (== (shape x0) s)) (set b r p))),0.5435644431995954,4.584962500721156,NA,Do any of the monsters have a square head?
1168,3,Kids,5,66,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,Does any of them have circle heads?,(any (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(any (map (lambda x0 (== (shape x0) s)) (set b r p))),0.8112781244591328,3.584962500721156,NA,Do any of the monsters have a circle head?
1168,4,Kids,5,66,3,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,Does any of them have two legs?,(any (map (lambda x0 (== (legs x0) 2)) (set b r p))),(any (map (lambda x0 (== (legs x0) n)) (set b r p))),0.9910760598382218,5.169925001442311,NA,Do any of the monsters have two legs?
1169,1,Kids,10,121,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,"what is the monster, which one is it?",NA,NA,NA,3.584962500721156,invalid,NA
1169,2,Kids,10,121,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,which one has two legs or a square head?,NA,NA,NA,4.584962500721156,invalid,NA
1169,3,Kids,10,121,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,I think two of them has a square head and one has a circle head so... tell me if that's true or are you sure about that okay,NA,NA,NA,3,invalid,NA
1169,4,Kids,10,121,3,2,3,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,I think there's a pattern so I wonder if it's a circle,(== (shape r) Circle),(== (shape c) s),1,1,NA,Does the red monster have a circle head?
1170,1,Kids,7,95,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,Does the blue one have two legs?,(== (legs b) 2),(== (legs c) n),0.9182958340544896,3.169925001442312,NA,Does the blue monster have two legs?
1170,2,Kids,7,95,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,Does the blue one have two legs?,(== (legs b) 2),(== (legs c) n),0.9182958340544891,4.584962500721156,NA,Does the blue monster have two legs?
1170,3,Kids,7,95,3,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,Do the red one have a square head?,(== (shape r) Square),(== (shape c) s),1,2,NA,Does the red monster have a square head?
1170,4,Kids,7,95,3,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,Does the red one have a block head?,(== (shape r) Square),(== (shape c) s),0.9999999999999997,5.169925001442311,NA,Does the red monster have a square head?
1171,1,Kids,9,119,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,How many monsters have two legs?,(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),(++ (map (lambda x0 (== (legs x0) n)) (set b r p))),1.3921472236645345,3.169925001442312,NA,How many monsters have two legs?
1171,2,Kids,9,119,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,What shape is the red monster's head?,(shape r),(shape c),1,2.584962500721156,NA,What shape is the red monster's head?
1171,3,Kids,9,119,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,hi,NA,NA,NA,4.169925001442313,invalid,NA
1171,4,Kids,9,119,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,My question is how many legs do the monsters have?,NA,NA,NA,4.754887502163473,ambiguous,NA
