id,trial,AgeGroup,AgeGroup_Split,age_yr,age_mo,age_mo_center,n_attempts_color,n_attempts_head,n_attempts_legs,trial_index,hint_a,hint_b,hint_c,r_shape,r_legs,b_shape,b_legs,p_shape,p_legs,question,question_standard,question_program,question_abstracted_idealized,EIG,entropy,notes,n_operations,n_unique_operations,same_as_last,sim_to_last_standard,prev_trial_indices_reuse,prev_trial_indices_remixing
1098,3,Kids,7- to 8-year-olds,8,96,-0.08163265306122014,3,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,Do any of them have one or three legs?,Do any of the monsters have one or three legs?,(any (map (lambda x0 (or (== (legs x0) 1) (== (legs x0) 3))) (set b r p))),(any (map (lambda x0 (or (== (legs x0) n) (== (legs x0) n))) (set b r p))),0.22853814395352617,6.754887502163456,NA,8,6,0,0.9868924617767334,"12,8","12,8"
1098,4,Kids,7- to 8-year-olds,8,96,-0.08163265306122014,3,2,3,4,r_cir_0,p_cir_0,b_0_0,2,-1,-1,-1,2,-1,Do any of them have two or three legs?,Do any of the monsters have two or three legs?,(any (map (lambda x0 (or (== (legs x0) 2) (== (legs x0) 3))) (set b r p))),(any (map (lambda x0 (or (== (legs x0) n) (== (legs x0) n))) (set b r p))),0.22853814395352817,5.75488750216347,NA,8,6,1,0.9875658750534058,"12,8,5","12,8"
1099,1,Kids,7- to 8-year-olds,8,106,9.91836734693878,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,Does the purple and blue monster have the same head as the red monster?,Do all the monsters have the same head shape?,(=== (map (lambda x0 (shape x0)) (set b r p))),(=== (map (lambda x0 (shape x0)) (set b r p))),0.8112781244591328,3.584962500721156,NA,4,4,NA,NA,NA,NA
1099,2,Kids,7- to 8-year-olds,8,106,9.91836734693878,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,Do the monsters have one leg like the other monster that's red?,Do the blue monster and the purple monster both have one leg?,(and (== (legs b) 1) (== (legs p) 1)),(and (== (legs c) n) (== (legs c) n)),0.5032583347756454,3.169925001442312,NA,5,3,0,0.5498342514038086,3,3
1099,3,Kids,7- to 8-year-olds,8,106,9.91836734693878,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,Do some of the monsters have two legs?,NA,NA,NA,NA,4.754887502163473,ambiguous,NA,NA,NA,NA,NA,NA
1099,4,Kids,7- to 8-year-olds,8,106,9.91836734693878,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Does the red monster have a circle head?,Does the red monster have a circle head?,(== (shape r) Circle),(== (shape c) s),1,2.584962500721156,NA,2,2,0,0.7066840529441833,"3,11","3,11"
1100,1,Kids,5- to 6-year-olds,5,65,-31.08163265306122,3,2,3,4,r_cir_0,p_cir_0,b_0_0,2,-1,-1,-1,2,-1,do they have two legs,NA,NA,NA,NA,5.75488750216347,ambiguous,NA,NA,NA,NA,NA,NA
1100,2,Kids,5- to 6-year-olds,5,65,-31.08163265306122,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,one leg,NA,NA,NA,NA,4.754887502163473,invalid,NA,NA,NA,NA,NA,NA
1100,3,Kids,5- to 6-year-olds,5,65,-31.08163265306122,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,NA,NA,NA,NA,NA,3.584962500721156,skipped,NA,NA,NA,NA,NA,NA
1100,4,Kids,5- to 6-year-olds,5,65,-31.08163265306122,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,three legs,NA,NA,NA,NA,4.584962500721156,invalid,NA,NA,NA,NA,NA,NA
1102,1,Kids,5- to 6-year-olds,5,68,-28.08163265306122,3,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,do you have a square head?,NA,NA,NA,NA,6.754887502163456,ambiguous,NA,NA,NA,NA,NA,NA
1102,2,Kids,5- to 6-year-olds,5,68,-28.08163265306122,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,Does the red one have a square head and the purple one have a circle head and the blue one have a square head?,"Does the red monster have a square head, the purple monster have a circle head, and the blue monster have a square head?",(and (and (== (shape r) Square) (== (shape p) Circle)) (== (shape b) Square)),(and (and (== (shape c) s) (== (shape c) s)) (== (shape c) s)),0.5435644431995954,4.584962500721156,NA,8,3,NA,NA,NA,NA
1102,3,Kids,5- to 6-year-olds,5,68,-28.08163265306122,3,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,Is the red face a circle and the blue face is a square?,Do the red monster and the blue monster both have a square head?,(and (== (shape r) Circle) (== (shape b) Square)),(and (== (shape c) s) (== (shape c) s)),0.8112781244591328,2,NA,5,3,0,0.9383105039596558,12,12
1102,4,Kids,5- to 6-year-olds,5,68,-28.08163265306122,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,Do they all have two legs?,Do all the monsters have two legs?,(all (map (lambda x0 (== (legs x0) 2)) (set b r p))),(all (map (lambda x0 (== (legs x0) n)) (set b r p))),0.2285381439535264,4.754887502163473,NA,5,5,0,0.6564072370529175,"12,2","12,2"
1105,1,Kids,5- to 6-year-olds,5,67,-29.08163265306122,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,How many legs does the purple monster have?,How many legs does the purple monster have?,(legs p),(legs c),1.584962500721156,1.584962500721156,NA,1,1,NA,NA,NA,NA
1105,2,Kids,5- to 6-year-olds,5,67,-29.08163265306122,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,Does the red monster have a square head?,Does the red monster have a square head?,(== (shape r) Square),(== (shape c) s),1,3,NA,2,2,0,0.6068264245986938,1,1
1105,3,Kids,5- to 6-year-olds,5,67,-29.08163265306122,3,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,I think the purple monster has three legs,NA,NA,NA,NA,6.754887502163456,invalid,NA,NA,NA,NA,NA,NA
1105,4,Kids,5- to 6-year-olds,5,67,-29.08163265306122,3,2,3,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,NA,NA,NA,NA,NA,1,skipped,NA,NA,NA,NA,NA,NA
1106,1,Kids,9- to 10-year-olds,10,125,28.91836734693878,4,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,Do any of the monsters have two legs?,Do any of the monsters have two legs?,(any (map (lambda x0 (== (legs x0) 2)) (set b r p))),(any (map (lambda x0 (== (legs x0) n)) (set b r p))),0.991076059838222,4.169925001442313,NA,5,5,NA,NA,NA,NA
1106,2,Kids,9- to 10-year-olds,10,125,28.91836734693878,4,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,Do any of the monsters have a circle head?,Do any of the monsters have a circle head?,(any (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(any (map (lambda x0 (== (shape x0) s)) (set b r p))),0.8112781244591328,3.584962500721156,NA,5,5,0,0.6802399754524231,9,9
1106,3,Kids,9- to 10-year-olds,10,125,28.91836734693878,4,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,Do any of the monsters have a circle head?,Do any of the monsters have a circle head?,(any (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(any (map (lambda x0 (== (shape x0) s)) (set b r p))),0.8112781244591328,2,NA,5,5,1,0.6802399754524231,"9,3",9
1106,4,Kids,9- to 10-year-olds,10,125,28.91836734693878,4,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,Do any of the monsters have a square head?,Do any of the monsters have a square head?,(any (map (lambda x0 (== (shape x0) Square)) (set b r p))),(any (map (lambda x0 (== (shape x0) s)) (set b r p))),0.5435644431995954,4.584962500721156,NA,5,5,1,0.7304888963699341,"9,3,2",9
1108,1,Kids,7- to 8-year-olds,8,102,5.91836734693878,3,3,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,Do any of the monsters have three legs?,Do any of the monsters have three legs?,(any (map (lambda x0 (== (legs x0) 3)) (set b r p))),(any (map (lambda x0 (== (legs x0) n)) (set b r p))),0.8767162889994633,4.754887502163473,NA,5,5,NA,NA,NA,NA
1108,2,Kids,7- to 8-year-olds,8,102,5.91836734693878,3,3,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,Does the red and blue monsters have square heads?,Do the red monster and the blue monster both have a square head?,(and (== (shape r) Square) (== (shape b) Square)),(and (== (shape c) s) (== (shape c) s)),0.8112781244591325,5.169925001442311,NA,5,3,0,0.6174270510673523,8,8
1108,3,Kids,7- to 8-year-olds,8,102,5.91836734693878,3,3,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,Does the purple monster have a square head and two legs?,Does the purple monster have two legs and a square head?,(and (== (legs p) 2) (== (shape p) Square)),(and (== (legs c) n) (== (shape c) s)),0.6500224216483539,4.169925001442313,NA,5,4,0,0.7905428409576416,"8,13","8,13"
1108,4,Kids,7- to 8-year-olds,8,102,5.91836734693878,3,3,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Does the red monster have a circle head and three legs?,Does the red monster have three legs and a circle head?,(and (== (legs r) 3) (== (shape r) Circle)),(and (== (legs c) n) (== (shape c) s)),0.6500224216483543,2.584962500721156,NA,5,4,1,0.7920883893966675,"8,13,9","8,13"
1109,1,Kids,9- to 10-year-olds,9,117,20.91836734693878,3,2,3,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,What color is it?,NA,NA,NA,NA,1,invalid,NA,NA,NA,NA,NA,NA
1109,2,Kids,9- to 10-year-olds,9,117,20.91836734693878,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,What shape is its head and legs or how many legs is it?,NA,NA,NA,NA,3.584962500721156,invalid,NA,NA,NA,NA,NA,NA
1109,3,Kids,9- to 10-year-olds,9,117,20.91836734693878,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,What's head is shaped like squares circles or something else?,NA,NA,NA,NA,3,ambiguous,NA,NA,NA,NA,NA,NA
1109,4,Kids,9- to 10-year-olds,9,117,20.91836734693878,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,What how many legs or what legs is the head is?,NA,NA,NA,NA,2.584962500721156,ambiguous,NA,NA,NA,NA,NA,NA
1111,1,Kids,5- to 6-year-olds,6,75,-21.08163265306122,3,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,How many legs does the purple monster have?,How many legs does the purple monster have?,(legs p),(legs c),1.584962500721156,6.754887502163456,NA,1,1,NA,NA,NA,NA
1111,2,Kids,5- to 6-year-olds,6,75,-21.08163265306122,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,What heads is the red monster's is?,What shape is the red monster's head?,(shape r),(shape c),1,6.1699250014423175,NA,1,1,0,0.5984601974487305,5,5
1111,3,Kids,5- to 6-year-olds,6,75,-21.08163265306122,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,How many legs does the red monster have?,How many legs does the red monster have?,(legs r),(legs c),1.584962500721156,2.584962500721156,NA,1,1,1,0.7250092029571533,"5,7",7
1111,4,Kids,5- to 6-year-olds,6,75,-21.08163265306122,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,Does the purple monster have three legs?,Does the purple monster have three legs?,(== (legs p) 3),(== (legs c) n),0.9182958340544896,1.584962500721156,NA,2,2,0,0.9132586121559143,"5,7,10","5,7,10"
1112,1,Kids,7- to 8-year-olds,7,90,-6.08163265306122,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Does any of the monsters have three legs?,Do any of the monsters have three legs?,(any (map (lambda x0 (== (legs x0) 3)) (set b r p))),(any (map (lambda x0 (== (legs x0) n)) (set b r p))),0.9182958340544896,2.584962500721156,NA,5,5,NA,NA,NA,NA
1112,2,Kids,7- to 8-year-olds,7,90,-6.08163265306122,3,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,Does any of the monsters have three legs?,Do any of the monsters have three legs?,(any (map (lambda x0 (== (legs x0) 3)) (set b r p))),(any (map (lambda x0 (== (legs x0) n)) (set b r p))),0.8767162889994637,6.754887502163456,NA,5,5,1,NA,10,
1112,3,Kids,7- to 8-year-olds,7,90,-6.08163265306122,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,Does any of the monsters have a square head?,Do any of the monsters have a square head?,(any (map (lambda x0 (== (shape x0) Square)) (set b r p))),(any (map (lambda x0 (== (shape x0) s)) (set b r p))),0.5435644431995954,4.584962500721156,NA,5,5,0,0.712058961391449,"10,5","10,5"
1112,4,Kids,7- to 8-year-olds,7,90,-6.08163265306122,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,Does any of the monsters have one leg?,Do any of the monsters have one leg?,(any (map (lambda x0 (== (legs x0) 1)) (set b r p))),(any (map (lambda x0 (== (legs x0) n)) (set b r p))),0.8767162889994633,4.754887502163473,NA,5,5,1,0.6760040521621704,"10,5,12",12
1113,1,Kids,7- to 8-year-olds,8,105,8.91836734693878,3,2,3,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,How many monsters have circle heads?,How many monsters have a circle head?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1,1,NA,5,5,NA,NA,NA,NA
1113,2,Kids,7- to 8-year-olds,8,105,8.91836734693878,3,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,How many square heads are there?,How many monsters have a square head?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1.5,2,NA,5,5,1,NA,14,
1113,3,Kids,7- to 8-year-olds,8,105,8.91836734693878,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Does the red monster have three legs?,Does the red monster have three legs?,(== (legs r) 3),(== (legs c) n),0.9182958340544896,2.584962500721156,NA,2,2,0,0.5757920742034912,"14,2","14,2"
1113,4,Kids,7- to 8-year-olds,8,105,8.91836734693878,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,How many monsters have three legs?,How many monsters have three legs?,(++ (map (lambda x0 (== (legs x0) 3)) (set b r p))),(++ (map (lambda x0 (== (legs x0) n)) (set b r p))),1.3921472236645345,4.169925001442313,NA,5,5,0,0.8422471284866333,"14,2,10","14,2,10"
1114,1,Kids,7- to 8-year-olds,7,88,-8.08163265306122,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,How much legs does the purple monster have?,How many legs does the purple monster have?,(legs p),(legs c),1.584962500721156,4.169925001442313,NA,1,1,NA,NA,NA,NA
1114,2,Kids,7- to 8-year-olds,7,88,-8.08163265306122,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,What shape does the red head have?,What shape is the red monster's head?,(shape r),(shape c),1,3,NA,1,1,0,0.5984601974487305,9,9
1114,3,Kids,7- to 8-year-olds,7,88,-8.08163265306122,3,2,3,4,r_cir_0,p_cir_0,b_0_0,2,-1,-1,-1,2,-1,How much legs does the blue monster have?,How many legs does the blue monster have?,(legs b),(legs c),1.584962500721156,5.75488750216347,NA,1,1,1,0.5853571891784668,"9,6",6
1114,4,Kids,7- to 8-year-olds,7,88,-8.08163265306122,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,What kind of head does the purple monster have?,What shape is the purple monster's head?,(shape p),(shape c),0.9999999999999998,4.584962500721156,NA,1,1,1,0.7266713380813599,"9,6,4","9,4"
1116,1,Kids,9- to 10-year-olds,10,129,32.91836734693878,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Does the red monster have three legs?,Does the red monster have three legs?,(== (legs r) 3),(== (legs c) n),0.9182958340544896,2.584962500721156,NA,2,2,NA,NA,NA,NA
1116,2,Kids,9- to 10-year-olds,10,129,32.91836734693878,3,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,Are any of their heads a circle?,Do any of the monsters have a circle head?,(any (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(any (map (lambda x0 (== (shape x0) s)) (set b r p))),0.8112781244591328,2,NA,5,5,0,0.555105447769165,10,10
1116,3,Kids,9- to 10-year-olds,10,129,32.91836734693878,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,NA,NA,NA,NA,NA,4.584962500721156,skipped,NA,NA,NA,NA,NA,NA
1116,4,Kids,9- to 10-year-olds,10,129,32.91836734693878,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,Do they all have a circle head?,Do all the monsters have a circle head?,(all (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(all (map (lambda x0 (== (shape x0) s)) (set b r p))),0.5435644431995964,3,NA,5,5,0,0.9735682010650635,"10,2","10,2"
1117,1,Kids,5- to 6-year-olds,5,69,-27.08163265306122,3,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,Is there a circle head and three legs on this monster is there three legs one leg on that monster is that this monster or not let's click the arrow,NA,NA,NA,NA,5.169925001442311,ambiguous,NA,NA,NA,NA,NA,NA
1117,2,Kids,5- to 6-year-olds,5,69,-27.08163265306122,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,Does that have a square head does that have a circle head does that have two legs and does that have a square head?,"Does the blue monster have two legs and a square head, the red monster have a square head, and the purple monster have a circle head?",(and (and (== (legs b) 2) (== (shape b) Square)) (and (== (shape r) Square) (== (shape p) Circle))),(and (and (== (legs c) n) (== (shape c) s)) (and (== (shape c) s) (== (shape c) s))),0.24988229283318417,4.584962500721156,NA,11,4,NA,NA,NA,NA
1117,3,Kids,5- to 6-year-olds,5,69,-27.08163265306122,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,"Is there two legs, is there a circle head, is there square on that this one?","Does the red monster have two legs, the purple monster have a circle head, and the blue monster have a square head?",(and (and (== (legs r) 2) (== (shape p) Circle)) (== (shape b) Square)),(and (and (== (legs c) n) (== (shape c) s)) (== (shape c) s)),0.4138168503036336,3.584962500721156,NA,8,4,0,0.9829358458518982,12,12
1117,4,Kids,5- to 6-year-olds,5,69,-27.08163265306122,3,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,Is there two legs on this one is there a circle head on this one is there three legs on this one is there one leg on this one is this is square head for this one?,"Does the blue monster have three legs and a circle head, the red monster have one leg and a square head, and the purple monster have two legs?",(and (and (and (== (legs b) 3) (== (shape b) Circle)) (and (== (legs r) 1) (== (shape r) Square))) (== (legs p) 2)),(and (and (and (== (legs c) n) (== (shape c) s)) (and (== (legs c) n) (== (shape c) s))) (== (legs c) n)),0.07584150637714511,6.754887502163456,NA,14,4,0,0.9606060981750488,"12,3","12,3"
1119,1,Kids,7- to 8-year-olds,8,105,8.91836734693878,3,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,Do all the monsters have square heads?,Do all the monsters have a square head?,(all (map (lambda x0 (== (shape x0) Square)) (set b r p))),(all (map (lambda x0 (== (shape x0) s)) (set b r p))),0.8112781244591325,5.169925001442311,NA,5,5,NA,NA,NA,NA
1119,2,Kids,7- to 8-year-olds,8,105,8.91836734693878,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,Do all the monsters have three legs?,Do all the monsters have three legs?,(all (map (lambda x0 (== (legs x0) 3)) (set b r p))),(all (map (lambda x0 (== (legs x0) n)) (set b r p))),0.2285381439535264,4.754887502163473,NA,5,5,0,0.6933119893074036,13,13
1119,3,Kids,7- to 8-year-olds,8,105,8.91836734693878,3,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,Do all of the monsters have circle heads?,Do all the monsters have a circle head?,(all (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(all (map (lambda x0 (== (shape x0) s)) (set b r p))),0.8112781244591324,6.754887502163456,NA,5,5,1,0.6554142832756042,"13,8",8
1119,4,Kids,7- to 8-year-olds,8,105,8.91836734693878,3,2,3,4,r_cir_0,p_cir_0,b_0_0,2,-1,-1,-1,2,-1,What are all the monsters' legs? Like are they one or two or three?,NA,NA,NA,NA,5.75488750216347,invalid,NA,NA,NA,NA,NA,NA
1120,1,Kids,9- to 10-year-olds,10,127,30.91836734693878,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,How much legs does the red monster have?,How many legs does the red monster have?,(legs r),(legs c),1.584962500721156,3.584962500721156,NA,1,1,NA,NA,NA,NA
1120,2,Kids,9- to 10-year-olds,10,127,30.91836734693878,3,2,3,4,r_cir_0,p_cir_0,b_0_0,2,-1,-1,-1,2,-1,How much legs does the purple monster have?,How many legs does the purple monster have?,(legs p),(legs c),1.584962500721156,5.75488750216347,NA,1,1,1,NA,3,
1120,3,Kids,9- to 10-year-olds,10,127,30.91836734693878,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,How much legs does the blue monster have?,How many legs does the blue monster have?,(legs b),(legs c),1.584962500721156,4.754887502163473,NA,1,1,1,NA,"3,4",
1120,4,Kids,9- to 10-year-olds,10,127,30.91836734693878,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,How much legs does the purple monster have?,How many legs does the purple monster have?,(legs p),(legs c),1.584962500721156,1.584962500721156,NA,1,1,1,NA,"3,4,8",
1123,1,Kids,7- to 8-year-olds,8,103,6.91836734693878,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,Do all the monsters' heads and feets the same?,Do all the monsters have the same number of legs and the same head shape?,(and (=== (map (lambda x0 (legs x0)) (set b r p))) (=== (map (lambda x0 (shape x0)) (set b r p)))),(and (=== (map (lambda x0 (legs x0)) (set b r p))) (=== (map (lambda x0 (shape x0)) (set b r p)))),0.18312206830137492,6.1699250014423175,NA,9,6,NA,NA,NA,NA
1123,2,Kids,7- to 8-year-olds,8,103,6.91836734693878,3,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,Are the monsters heads the same or different?,NA,NA,NA,NA,2,ambiguous,NA,NA,NA,NA,NA,NA
1123,3,Kids,7- to 8-year-olds,8,103,6.91836734693878,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,"Does the monster with the square head have two, three, or one leg?",How many legs does the blue monster have?,(legs b),(legs c),1.584962500721156,3.169925001442312,NA,1,1,0,0.6853500604629517,7,7
1123,4,Kids,7- to 8-year-olds,8,103,6.91836734693878,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,Are the blue and purple monsters head same or different?,Is the blue monster's head the same shape as the purple monster's head?,(== (shape b) (shape p)),(== (shape c) (shape c)),1,3.584962500721156,NA,3,2,0,0.6952956914901733,"7,11","7,11"
1124,1,Kids,7- to 8-year-olds,7,88,-8.08163265306122,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,Does the purple one have the same shape as the red one?,Is the purple monster's head the same shape as the red monster's head?,(== (shape p) (shape r)),(== (shape c) (shape c)),1,6.1699250014423175,NA,3,2,NA,NA,NA,NA
1124,2,Kids,7- to 8-year-olds,7,88,-8.08163265306122,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,Does the purple monster have the same head as the blue monster?,Is the purple monster's head the same shape as the blue monster's head?,(== (shape p) (shape b)),(== (shape c) (shape c)),1,3.584962500721156,NA,3,2,1,NA,7,
1124,3,Kids,7- to 8-year-olds,7,88,-8.08163265306122,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,Does the purple monster have the same legs and head as the red monster?,Does the purple monster have the same number of legs and head shape as the red monster?,(and (== (legs p) (legs r)) (== (shape p) (shape r))),(and (== (legs c) (legs c)) (== (shape c) (shape c))),0.6500224216483539,4.169925001442313,NA,7,4,0,0.8887195587158203,"7,3","7,3"
1124,4,Kids,7- to 8-year-olds,7,88,-8.08163265306122,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,Does all three monsters have the same heads?,Do all the monsters have the same head shape?,(=== (map (lambda x0 (shape x0)) (set b r p))),(=== (map (lambda x0 (shape x0)) (set b r p))),0.8112781244591322,4.584962500721156,NA,4,4,0,0.7865514755249023,"7,3,9","7,3,9"
1128,1,Kids,9- to 10-year-olds,9,111,14.91836734693878,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,How many legs does the purple monster have?,How many legs does the purple monster have?,(legs p),(legs c),1.584962500721156,1.584962500721156,NA,1,1,NA,NA,NA,NA
1128,2,Kids,9- to 10-year-olds,9,111,14.91836734693878,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,Do they both have the same amount of legs?,NA,NA,NA,NA,3.169925001442312,ambiguous,NA,NA,NA,NA,NA,NA
1128,3,Kids,9- to 10-year-olds,9,111,14.91836734693878,3,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,Do purple blue red have the same amount of legs?,Do all the monsters have the same number of legs?,(=== (map (lambda x0 (legs x0)) (set b r p))),(=== (map (lambda x0 (legs x0)) (set b r p))),0.5032583347756443,6.754887502163456,NA,4,4,0,0.7602323293685913,1,1
1128,4,Kids,9- to 10-year-olds,9,111,14.91836734693878,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,Does the red and blue one have the same shape of head and does the purple one have a different head than the red and blue one?,Do the red monster and the blue monster have the same head shape as each other and a different head shape from the purple monster?,(and (and (== (shape r) (shape b)) (not (== (shape p) (shape r)))) (not (== (shape p) (shape b)))),(and (and (== (shape c) (shape c)) (not (== (shape c) (shape c)))) (not (== (shape c) (shape c)))),0.8112781244591322,4.584962500721156,NA,13,4,0,0.5837852358818054,"1,5","1,5"
1130,1,Kids,7- to 8-year-olds,7,87,-9.08163265306122,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,Does the red monster have the same head as the purple monster?,Is the red monster's head the same shape as the purple monster's head?,(== (shape r) (shape p)),(== (shape c) (shape c)),1,3,NA,3,2,NA,NA,NA,NA
1130,2,Kids,7- to 8-year-olds,7,87,-9.08163265306122,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,Does the purple monster have the same legs as the red monster?,Does the purple monster have the same number of legs as the red monster?,(== (legs p) (legs r)),(== (legs c) (legs c)),0.9182958340544892,4.169925001442313,NA,3,2,0,0.7583411335945129,6,6
1130,3,Kids,7- to 8-year-olds,7,87,-9.08163265306122,3,2,3,4,r_cir_0,p_cir_0,b_0_0,2,-1,-1,-1,2,-1,NA,NA,NA,NA,NA,5.75488750216347,skipped,NA,NA,NA,NA,NA,NA
1130,4,Kids,7- to 8-year-olds,7,87,-9.08163265306122,3,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,NA,NA,NA,NA,NA,5.169925001442311,skipped,NA,NA,NA,NA,NA,NA
1131,1,Kids,9- to 10-year-olds,9,117,20.91836734693878,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Does the red monster have three legs or one leg?,NA,NA,NA,NA,2.584962500721156,invalid,NA,NA,NA,NA,NA,NA
